plant_id,plant_name,country,year,co2_emissions_tons,co2_captured_tons,energy_consumption_kwh,renewable_energy_percentage,revenue_usd,expenses_usd,biodiversity_impact_score,ecosystem_impact_area_ha,species_impacted,reforestation_area_ha,compliance_score,audit_count,women_in_leadership_percentage,investment_social_programs_usd,risk_category,risk_description,mitigation_plan,future_emission_projection_tons,paris_agreement_alignment_score
3ab9812b,Gonzalez Ltd,Morocco,2019,4942.05,51.41,2664624.8,36.95,35146439.81,15979951.49,3.61,68.44,28,93.27,88.62,1,11.22,312724.88,Low,Better game chance yes mission rule.,Adult student area protect wonder man book.,2813.07,72.1
945b1fd6,Gonzalez-Craig,Peru,2023,2530.09,214.65,173988.78,60.48,9737857.77,18416297.94,6.04,99.93,16,72.26,93.34,5,22.91,369555.77,Low,Address happen dream keep.,Natural near almost no draw picture.,1196.97,34.19
718b06b6,Young-Holt,United Arab Emirates,2023,4400.57,116.62,3245719.07,93.59,47210575.7,8817022.59,8.47,78.26,14,57.37,84.19,2,12.15,220899.44,High,Assume pattern right like.,Book whatever later.,3633.84,80.2
3d9fb49a,Lynn-Ray,Liechtenstein,2023,2515.43,278.39,2199196.92,18.07,23486812.86,16585688.94,8.19,40.95,43,7.78,96.72,5,18.01,391777.44,High,Line animal dream Republican war than.,Upon that science keep expert per.,2658.67,67.75
14aef12a,Bond-Bowman,Peru,2021,3324.16,93.72,2030253.68,42.12,27762700.45,8972796.5,8.58,54.25,42,75.35,90.83,5,43.29,295418.22,Medium,Beautiful town suddenly throw.,Require middle have factor common.,2085.42,36.2
511ffb74,Mcintosh Inc,Ethiopia,2023,4792.99,539.67,1748420.05,82.11,9901859.76,5197100.02,1.44,66.42,26,42.98,94.12,4,35.76,328704.71,High,Power firm writer.,Name recent work but five seek.,3566.14,85.48
ac24475e,Smith PLC,French Southern Territories,2018,3135.85,701.34,2007301.64,30.09,8405101.01,10513533.73,8.11,79.24,8,15.42,81.02,2,46.4,495787.22,Low,Build material low true task.,Charge beat use authority lose still such.,2082.93,40.12
e235a8e9,Hamilton-Cox,Netherlands Antilles,2015,2789.21,205.22,429553.47,59.9,4873641.88,18482829.27,3.41,70.98,13,75.91,74.67,4,33.82,227817.71,Medium,Child soldier world traditional day arrive above before.,Teacher family course on born.,1142.38,98.54
2a9079b9,Powell-Martin,Svalbard & Jan Mayen Islands,2018,2896.98,172.34,4214603.39,16.04,15089580.61,3673020.89,3.8,78.92,38,30.12,95.98,5,37.08,76950.9,Low,And her upon.,Himself break figure investment relationship like deal billion.,4390.91,25.04
0c70b6ab,Rowe Group,El Salvador,2016,4687.1,386.29,1165303.62,20.28,38416465.54,7678755.08,6.33,55.8,3,32.92,77.67,2,32.96,467548.77,Medium,Much interesting which under.,Policy close recently increase west message.,3732.01,91.64
fc2b21cc,Jackson Inc,Christmas Island,2016,1759.48,900.65,2277575.3,41.62,42406360.23,15786368.6,8.26,30.99,12,27.74,75.56,4,42.92,76030.29,High,Current together spring citizen herself figure decision.,Hour from business try.,4750.58,69.63
24be5e8e,Farley and Sons,New Zealand,2017,4828.49,212.63,693290.92,16.4,26204512.02,18955298.56,3.6,83.84,22,20.11,97.71,3,24.98,18599.83,Medium,Half decade cause well kind.,Before organization evidence compare sometimes difficult.,1660.03,33.17
71cc22ec,"Caldwell, Sanders and Choi",Maldives,2021,1790.14,473.33,863543.28,14.36,47862711.84,17073214.19,9.54,58.31,25,26.64,86.88,3,18.24,287563.93,High,Character idea newspaper special.,Position more four grow from kid.,1683.89,15.06
aaff5fee,"Pearson, Rodriguez and Long",Cape Verde,2015,1586.2,781.29,4984558.84,70.18,5059604.15,7153358.14,1.98,36.77,19,66.32,81.5,3,19.99,328125.34,Medium,Front reveal adult group organization us.,Final low letter not discuss.,4148.95,83.37
75e3d218,"Henderson, Martinez and Stark",Malaysia,2019,2147.99,406.45,4326477.03,43.82,6136266.38,13994582.85,8.02,94.64,41,42.71,72.32,5,48.68,364855.63,High,Arm since grow we fear.,Security beyond sign look.,1708.43,71.24
587285ba,Brown-Lang,Falkland Islands (Malvinas),2022,2650.02,742.14,1493065.39,61.93,27235156.14,2317050.91,5.83,46.43,38,83.38,90.58,2,17.81,485915.36,Low,East address own my share.,Will paper trial person value.,3879.18,53.26
8318d67d,"Bowman, Henson and Frederick",Vanuatu,2015,757.1,162.26,3624874.34,97.09,46102129.93,11280711.13,2.12,58.57,26,45.75,93.08,1,47.51,155957.18,Medium,Sport decade stock operation common mouth.,Media car present idea.,4309.38,76.95
ebceae98,White Group,India,2017,795.7,989.62,2400626.09,47.77,45487131.24,12812096.54,8.89,90.2,21,77.82,79.4,2,12.17,126100.52,Medium,Front administration a environmental start popular.,Quite sport challenge cut assume hard over.,489.09,4.06
b0283e6f,"Gibbs, Hanson and Wagner",United Kingdom,2021,2178.2,756.73,1426044.99,61.65,49287902.37,16969983.23,4.1,28.16,31,59.73,90.18,3,35.32,46950.42,Low,When deal far big pick another risk.,Movie trouble stay system environment red themselves.,3406.37,85.07
7d089959,Lowery-Jensen,Faroe Islands,2019,3849.93,346.42,3598304.55,21.17,49063255.85,11951167.18,8.64,66.37,41,58.67,92.98,5,18.56,420990.47,High,Politics need music rise tell low.,Require somebody woman realize.,1725.46,35.3
0a51a795,Gutierrez and Sons,Korea,2020,3799.02,675.09,982850.34,61.05,48839159.89,13594791.98,5.17,74.95,28,11.89,83.03,3,30.73,363062.57,High,Throw account herself scientist say sister particular decision.,Ok direction particular.,3736.04,64.19
bc921397,"Farmer, Alexander and Hodges",Iraq,2019,4169.97,199.14,4618697.2,19.03,27330701.53,17828492.04,6.02,74.41,20,62.0,77.83,1,39.05,494703.79,Medium,Hundred glass foreign ever determine interest direction.,Financial we make more pay third.,2391.08,42.09
30847229,Martinez-Wilson,Saint Helena,2018,2575.25,844.01,204656.7,86.67,19117280.88,8702809.28,5.91,25.72,21,25.2,92.87,5,35.54,196839.85,Low,Inside describe expert do although.,Head expert spend see thank second remain peace.,3784.91,77.05
e9c5a6a2,"Walton, Kelly and Randall",French Guiana,2017,3032.36,329.29,4331291.49,28.38,31430708.5,1293453.52,8.7,36.85,25,44.94,82.54,4,34.46,51305.83,High,Hour red return high everybody.,Leader claim let mean.,3902.75,49.7
baec2d41,Oconnell-Williams,New Zealand,2022,2178.27,463.77,3706628.77,72.87,9016482.24,5030685.0,8.79,47.5,25,15.38,98.2,3,20.17,249125.72,Low,Degree surface mouth.,Without like space.,3487.02,34.6
45506a06,"Gardner, Sullivan and Phillips",Samoa,2018,1774.68,709.3,1079318.68,44.06,48974345.5,3302437.45,8.05,40.71,46,57.17,91.33,5,23.6,165973.45,Medium,Different visit bad figure form.,Bring create sure third.,2451.14,88.82
886d0252,Olson and Sons,Congo,2020,1667.45,224.52,4331698.43,16.04,21291750.08,1929306.34,7.5,71.59,44,82.87,87.48,4,20.16,127903.38,Low,Reality begin I religious factor.,Capital since technology nor break threat.,4587.63,78.77
c7f7c5dc,"Jones, Wood and Reyes",Yemen,2016,4867.99,431.08,1676097.73,86.95,49226653.61,17360926.11,3.0,61.39,7,46.85,85.35,2,46.03,254792.85,Medium,Sing true continue each small own career both.,Add someone why thought.,3440.33,35.88
ca18b4c4,Harper-Trujillo,Greece,2023,859.14,207.77,1288381.89,62.27,11282180.26,5365887.72,9.17,41.73,0,24.8,95.08,3,16.3,160603.5,Medium,Condition participant set.,Save build beautiful son task science.,2404.15,9.9
1ba9c46d,Martin-Barnett,Canada,2021,4049.94,690.3,3524534.32,96.01,18011005.31,18059606.89,5.43,24.63,50,67.86,75.34,2,44.86,439139.92,High,Between happen hope.,Water word specific or state senior store.,1908.41,16.37
b7f13856,Mitchell-Mcguire,Cape Verde,2023,3628.54,977.33,3303649.6,19.31,30411547.97,792761.36,8.35,54.79,1,84.74,97.5,5,25.7,427937.66,Low,Expect simply environmental center concern up respond prove.,How discover article such occur himself.,4646.75,38.04
d333a0e4,Crawford-Thompson,United States Virgin Islands,2016,3910.93,188.76,3546118.02,59.95,10528522.06,12670574.47,9.52,58.24,33,38.64,76.77,1,10.05,65779.77,Low,Time change thing ball true sure health employee.,Page crime seem box ready art.,4335.85,72.88
adb8fd0c,Richards LLC,Georgia,2021,2144.75,437.14,1932993.15,72.48,33450987.98,4108551.04,7.11,54.3,18,29.15,94.84,2,11.51,58761.53,Low,Trouble film mother.,Process simple us action.,1446.32,65.39
7312b1d6,"Matthews, Berry and Jackson",Finland,2023,1712.71,817.95,2301239.13,10.19,17307758.11,12600774.14,4.11,93.51,1,20.03,85.49,5,44.11,396495.6,High,Ever skin full value upon box.,History share answer bag.,3451.18,79.39
399d9be2,"Fleming, Proctor and Nelson",Belarus,2015,3307.38,141.3,1423443.98,17.68,23240022.31,19767124.38,4.91,88.78,44,57.5,75.8,3,27.79,384957.19,Low,Character lay reveal scene leader your.,Reflect record voice at mother activity.,2103.68,41.06
f90c9d55,Thompson-Hood,Macao,2021,3790.59,431.83,1962789.54,66.95,15602084.08,17465406.26,3.54,11.63,43,75.6,91.84,4,43.86,230421.79,Low,Before play item modern.,Economy west in himself worker adult.,1443.67,86.89
577ae6ad,Hall-Arnold,Oman,2016,1559.43,800.54,4214387.5,10.52,25443328.53,6162243.25,2.21,52.29,12,40.06,77.35,1,23.01,401278.48,High,Mouth audience newspaper task.,Late include quite budget environmental.,1700.92,76.3
dc26081f,Bryant Group,United States Minor Outlying Islands,2020,2005.59,827.87,1611790.89,83.44,33215844.41,13413063.66,7.1,34.93,11,62.39,90.14,2,39.2,114082.8,High,Often figure factor decade according bag and seek.,Participant show kitchen spring along.,2765.45,33.01
eab398ba,Smith-Payne,Ukraine,2022,2749.81,686.42,3798970.33,10.48,27923433.82,16803574.52,5.41,89.06,33,59.6,74.19,5,40.64,404063.66,High,Do someone ball until mind.,Treat soon if boy hope themselves call test.,3204.82,31.52
29025df7,Rivera-Smith,Belarus,2019,4232.59,558.09,4873146.48,56.6,8607241.37,1151670.14,4.58,9.04,35,63.09,98.47,3,10.03,417044.44,Medium,Policy across quality little structure.,Enjoy sure case commercial argue.,1527.7,64.52
07a80bfc,"Wood, White and Shea",Serbia,2017,2197.54,340.76,164315.6,16.83,21144131.79,2873263.36,2.57,77.59,8,10.36,87.94,2,18.39,495944.69,Low,Baby show somebody experience with suggest.,Decade consider miss production.,2673.19,95.94
6274bfcf,Pitts-Gallagher,Guinea-Bissau,2018,1751.28,419.47,2887542.38,62.54,24285824.44,8726819.09,4.85,54.41,19,92.86,83.12,2,26.95,64422.81,Low,Act issue baby out type best art.,Within whole subject.,3100.74,66.58
ff4555d0,"Woods, Robinson and Reyes",Antarctica (the territory South of 60 deg S),2016,4510.11,365.56,2564837.45,80.71,35243749.75,8596976.28,5.49,95.3,46,76.06,75.62,3,20.77,280726.56,Medium,Computer identify certainly go.,Style language field that know.,2314.07,92.1
ee8efde9,Murray and Sons,United Kingdom,2016,770.36,466.01,1913913.85,47.6,11181667.14,14330729.75,3.12,37.48,50,1.11,93.99,5,19.69,192538.58,High,Identify prepare friend local effect.,Look word after play certain policy shoulder.,3574.05,66.55
ca777f8f,Holloway-Crawford,Ethiopia,2022,1667.89,514.72,2304002.88,17.38,1512634.97,9459588.38,1.48,44.97,33,36.41,98.37,4,30.95,18134.06,High,In direction because impact develop happen.,General inside wrong food senior.,4300.05,23.42
f9908b0e,Cox and Sons,Azerbaijan,2021,3842.88,86.67,4446226.29,28.32,27428390.31,4900332.65,9.7,25.31,39,31.55,95.11,4,33.34,499070.36,Low,Address idea week off hit.,Value television happy investment southern.,3002.85,31.97
6d675570,Barrett Inc,Zambia,2023,2611.81,631.32,3848690.31,75.16,2493089.87,6932610.1,1.96,71.78,23,4.39,93.9,3,14.88,147237.32,Low,Learn term stuff rich.,Magazine grow management interest interest born wide identify.,2036.3,84.58
bd1f2c52,"Martinez, Smith and Roman",Hungary,2017,822.73,88.96,3158769.8,17.14,48458812.72,4411062.02,6.71,82.54,31,82.91,77.94,5,12.77,381047.93,High,Discussion top speak bad maybe.,Health wear detail effort think debate.,2514.28,86.91
1c824afb,"Williamson, Herrera and Good",Lesotho,2022,1805.43,53.36,2267650.95,65.88,9613274.4,2952390.39,4.1,95.99,20,10.03,83.74,3,19.34,231187.82,Low,Machine sign town first office.,Fly society writer subject year decade.,2726.27,93.06
a72cb295,"Hernandez, Kim and Espinoza",Burundi,2023,2885.09,221.11,3382265.19,35.97,11970808.39,18885375.74,6.08,32.85,14,80.54,98.55,1,24.43,332263.69,Medium,Well maintain teacher just remember idea.,Involve drive receive continue.,3526.12,47.5
c93edfef,"Brown, Brown and Stevens",Antigua and Barbuda,2016,532.3,337.83,3661895.36,20.3,42553353.92,2689106.67,5.26,50.81,44,2.11,87.37,5,42.4,107469.13,High,How remain stay course cover notice road.,Who already these argue sell source clear.,4231.11,96.29
057288a7,Martin-Sandoval,Mauritius,2018,3755.11,311.15,2584669.16,33.85,12507570.55,17556834.44,3.85,12.06,19,78.24,80.46,3,41.61,32557.55,Medium,Ball take enter word apply buy.,Speak region him page here something.,4024.21,59.96
cf079896,Brooks PLC,Saudi Arabia,2016,2544.35,459.49,1788789.13,71.52,37672709.32,13651951.48,6.09,57.31,47,38.69,89.81,3,18.42,372426.87,Medium,Early culture religious field cause small.,Subject culture country able option very surface.,3404.99,25.86
715bb967,"Black, Dorsey and Snyder",Paraguay,2016,3427.19,995.64,380551.5,35.85,32105222.23,3282723.31,2.79,73.12,33,12.91,90.81,4,24.85,173135.43,Medium,Economy road your manage other.,Realize build oil talk challenge happy still oil.,638.89,10.86
c608b17f,"Douglas, Reed and Lopez",Ghana,2020,974.89,479.95,3751633.58,50.99,29657864.1,3438070.85,9.67,37.32,13,13.76,71.09,4,37.88,211577.04,High,Sister with nearly.,Data kitchen local big rich political form.,3547.09,49.8
8af447c0,"Garcia, Miller and Knight",Samoa,2015,1862.43,757.0,4716941.63,12.51,21718105.0,18371575.63,7.08,80.56,12,84.51,74.51,1,47.58,349584.89,Low,Budget police fast none drive option.,These shoulder sure practice be.,1318.54,74.48
13b583b8,Ashley and Sons,Brunei Darussalam,2022,2500.88,63.83,1063505.79,58.31,23581961.61,11507367.66,3.18,76.7,41,40.65,94.14,1,33.87,343562.77,High,Mouth recent huge detail happen great public.,Soldier owner right federal case explain.,2086.34,78.85
f6b80dbe,Bell LLC,Bangladesh,2016,3470.98,223.08,2293720.62,16.49,30725561.96,16349027.13,2.44,17.73,32,20.15,96.89,1,19.89,265100.23,Low,Challenge here coach wall.,Half those question treatment.,1299.88,63.25
4330512a,"Flores, Dillon and Larson",Netherlands,2019,2129.01,138.72,1910653.19,15.24,19099614.31,2439438.14,2.45,40.68,28,82.1,78.73,3,17.76,106386.14,Medium,Spend son off his something.,Discover power discover win wall inside loss.,1179.58,30.36
160a75a1,"Hernandez, Chen and Cherry",Mongolia,2020,3107.12,568.48,3105813.15,40.71,48245353.64,7822139.24,9.57,2.35,13,70.09,75.13,3,16.54,433772.88,Medium,Issue prevent choose car fear project this.,Section full including those market serve piece.,3783.53,32.67
76a89b52,Dudley-Henson,United States of America,2019,1851.62,73.57,2379989.0,69.22,23086143.33,7764572.95,7.6,75.48,2,79.32,75.82,1,10.26,229612.35,High,Medical bed hit read generation chair.,Magazine coach traditional fall huge.,3565.99,15.1
48c8ca3c,Wilson Group,Lesotho,2021,1801.17,883.56,1546679.88,52.74,5311923.36,10626659.76,9.65,25.33,20,77.29,84.62,2,40.88,222946.36,High,Job night computer audience phone value staff.,Top story mention interesting increase different.,3406.09,54.23
cc90bbb3,"Kelley, Vargas and Wallace",Bhutan,2022,4964.14,471.93,1522277.26,93.13,8999130.99,12525676.2,6.45,69.4,28,1.07,90.34,2,40.67,413968.13,High,Huge still book painting yourself especially.,Notice method head grow space.,4407.49,37.08
4446d5fa,Cruz-Jones,Bermuda,2022,2596.18,57.6,124494.2,48.26,27808073.83,506250.62,9.31,91.29,32,50.02,92.62,4,13.56,376890.3,Low,Center weight budget east seat.,End situation four new meeting push.,3264.14,58.65
4cfa6e86,Reyes-Miller,Macao,2016,3411.9,493.49,2960751.87,31.68,30446076.73,7439500.45,1.71,84.69,45,10.55,78.98,4,28.33,92421.63,Medium,Draw sign how kitchen attack number.,Happen stage prove.,3514.7,41.07
ccb19ffe,Burton LLC,Uganda,2018,1613.89,59.01,1102758.9,81.86,20930285.0,5621131.82,2.66,40.53,38,91.21,77.0,4,31.92,260328.48,Medium,Entire country since push.,Woman design part public word me.,3900.91,89.06
ced8d480,Madden-Santana,Madagascar,2023,3655.41,738.79,3577283.82,88.62,17325495.44,12165264.24,2.94,3.55,22,56.87,87.8,5,36.21,166504.03,Medium,Administration business need outside how consider.,Even side make prove despite piece arrive.,2235.13,74.93
bad95049,"Burke, Cline and Russo",Bermuda,2020,3341.34,185.62,4876760.92,82.56,13588606.26,11101059.43,4.61,54.84,39,83.01,77.94,3,42.04,74176.79,Low,Talk smile foot necessary beyond.,Arm answer we best professor enter.,1355.88,13.81
859c3285,Holmes Inc,Slovenia,2023,2863.95,573.19,1005313.85,78.78,38917679.74,3341301.33,9.1,45.46,0,1.88,79.33,3,10.71,239458.76,Medium,Decide view poor ask food city.,Learn high kid including expert have clear fight.,4192.09,22.97
e73f49fd,Blair Ltd,Jordan,2020,1828.98,627.79,4423884.32,46.37,47886198.37,3719494.76,3.87,68.74,41,89.05,95.04,3,36.62,387144.3,Low,Treatment tax out order beautiful around.,National too cold sign single.,2727.46,23.93
c9ea6887,"Valdez, Wells and Sullivan",Colombia,2018,3543.27,155.07,392505.28,16.19,39849520.53,627275.97,3.02,36.57,47,3.55,72.99,1,49.74,278943.67,Medium,Every to carry.,Catch join challenge find join present long clear.,1152.72,37.93
24cf88ad,Frazier-Braun,Guam,2015,4957.16,88.04,485523.39,16.03,3565422.6,14939304.54,8.81,35.48,46,21.96,99.92,1,36.36,259437.28,Low,Camera be between loss difficult.,Win across class husband risk.,1244.62,67.7
45c9dd2c,"Khan, Morton and Kelly",Colombia,2022,4644.22,529.23,875032.86,27.55,34737008.86,2197367.37,4.68,76.65,3,63.86,89.06,2,19.93,349221.17,Medium,Idea cause before.,Old enjoy institution manager.,919.95,18.46
d9ac02bb,Wilkins-Howard,Moldova,2020,4797.99,208.43,2622548.44,28.39,40273803.41,6650534.33,7.94,16.68,7,24.13,75.8,5,33.04,65425.91,Low,Part reflect election southern third community health.,Left mother letter animal significant.,3801.48,31.46
b814ee9e,Thompson LLC,Yemen,2016,1516.9,799.32,781878.35,76.33,30087115.38,17745529.78,5.71,13.03,32,89.41,76.49,3,46.14,320863.69,Low,Space turn role source.,Bill race property fire center.,422.92,65.79
5dc5353a,Burns-Oneal,Qatar,2016,944.11,177.06,4362793.73,27.14,47283599.94,16565024.62,2.05,60.48,4,4.81,87.23,4,35.56,24351.44,High,Time simply partner five.,We financial movement suffer city.,3451.22,36.33
ef7abcf4,Roberson-Woods,Suriname,2018,1621.12,116.17,4336578.27,73.28,12606120.22,19326316.77,5.73,87.69,24,16.22,88.97,3,18.01,210629.0,Low,Minute choose condition back country middle this.,Rise main civil upon.,2527.88,72.31
726901d5,Ashley PLC,Jamaica,2022,2890.39,250.93,2112459.5,63.49,24489143.47,6021274.51,1.88,67.17,21,38.19,74.07,1,27.22,302357.69,High,Finish already case from game.,As treatment family shake south tough.,3160.92,87.39
769be781,"Osborn, Benjamin and Young",United States Minor Outlying Islands,2017,4582.24,874.32,3013859.9,21.59,5169705.25,17457491.31,6.18,16.42,8,86.96,83.99,3,22.1,399663.21,Medium,Body section democratic catch common ago case.,Appear strong realize institution maybe.,2660.83,87.7
fa7b1b0d,"Jones, West and Hill",Turkmenistan,2022,3811.77,296.1,3752085.88,34.84,27144115.08,16347416.45,5.4,39.15,50,9.07,74.93,1,45.32,376252.0,High,Million concern collection century finish movie network.,Fly manager high.,4629.19,52.42
8405eda3,"Olson, Edwards and Richards",Tuvalu,2017,3355.27,380.46,268428.65,96.63,47184455.4,6507042.47,1.26,79.23,31,0.49,74.71,5,45.71,436040.92,Low,Enjoy ask front per improve along wall environmental.,Ability maintain face official commercial.,4370.15,61.2
670ba51a,Moore and Sons,Palau,2020,599.31,154.3,2276051.77,74.39,2577149.66,4003548.33,4.69,32.91,32,80.34,90.8,5,23.93,369615.48,High,Game everyone too.,Now former media she.,622.76,28.04
